Incident Datetime,Incident Category,Incident Description,Latitude,Longitude
2020-01-31 17:30:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.716593605163474,-122.43115383774916
2019-09-01 01:45:00,Robbery,"Robbery, W/ Other Weapon",37.78331088878137,-122.41752877437465
2020-01-22 00:45:00,Robbery,"Robbery, W/ Force",37.77250281646585,-122.42261969178954
2019-11-30 09:01:00,Robbery,"Robbery, Att., Street or Public Place, W/ Force",37.77654089269352,-122.41750146383842
2019-10-18 17:25:00,Robbery,"Robbery, Att., W/ Knife",37.76305083908165,-122.41947628865915
2019-11-30 10:00:00,Robbery,"Robbery, W/ Force",37.78528291631406,-122.40949752694894
2020-03-01 19:00:00,Robbery,"Shoplifting, Force against Agent",37.7324386568328,-122.40560754920035
2020-01-25 14:30:00,Robbery,"Robbery, Street or Public Place, W/ Other Weapon",37.78242041771279,-122.4169829963755
2020-02-11 03:45:00,Robbery,Carjacking with Bodily Force,37.76349643380175,-122.41848397609654
2019-08-29 20:05:00,Robbery,"Robbery, Chain Store, W/ Knife",37.78742932998812,-122.40993054405932
2020-03-11 20:40:00,Robbery,"Robbery, Att., W/ Force",37.76505133632968,-122.41966897380142
2019-12-15 23:40:00,Robbery,"Robbery, W/ Force",37.78279444506034,-122.41405376568504
2020-03-12 23:45:00,Robbery,"Robbery, W/ Force",37.73448153557139,-122.40220172532516
2019-09-26 11:20:00,Robbery,"Robbery, W/ Force",37.72308024149852,-122.45233156215446
2019-12-26 09:00:00,Robbery,"Robbery, W/ Force",37.713246640206265,-122.41436981355348
2020-03-09 19:00:00,Vandalism,"Vehicle, Tampering",37.76853738566884,-122.4156137824238
2019-08-25 21:30:00,Robbery,"Robbery, W/ Force",37.784560141211806,-122.40733704162238
2019-12-03 02:30:00,Robbery,"Robbery, W/ Force",37.77477823559553,-122.43946621878344
2019-11-15 08:08:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.77499194694682,-122.4377987481988
2019-09-20 02:00:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.76772916992431,-122.42896877346168
2019-07-18 05:15:00,Vandalism,"Vehicle, Tampering",37.751003283475306,-122.50741622958954
2019-12-16 14:20:00,Robbery,"Robbery, Att., W/ Force",37.73893042324208,-122.41393770954934
2019-08-29 10:40:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.72394098279539,-122.40754148641092
2020-01-24 03:20:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.79966368611967,-122.4076980228168
2019-11-07 14:07:00,Robbery,"Robbery, Chain Store, W/ Other Weapon",37.724004908138426,-122.4353125712072
2019-11-03 18:15:00,Robbery,"Shoplifting, Force against Agent",37.769526043647296,-122.45071018189664
2019-10-03 20:30:00,Robbery,"Robbery, W/ Force",37.73243190722916,-122.39152135166226
2019-08-31 19:42:00,Robbery,"Robbery, W/ Knife",37.782802248999005,-122.46762910232071
2020-04-11 07:29:00,Robbery,"Shoplifting, Force against Agent",37.78922561367261,-122.40859504581256
2019-08-13 19:00:00,Vandalism,"Vehicle, Tampering",37.72359110115537,-122.42807401268902
2019-07-02 12:45:00,Robbery,"Robbery, W/ Force",37.78890961112855,-122.41865587356024
2019-07-09 10:40:00,Robbery,"Robbery, Att., W/ Force",37.78144749392477,-122.41714561338313
2019-10-05 16:30:00,Vandalism,"Vehicle, Tampering",37.77615876396203,-122.42114842518583
2019-12-18 19:00:00,Vandalism,"Vehicle, Tampering",37.78537264618818,-122.43136639807877
2019-10-31 19:13:00,Robbery,"Robbery, Att., Street or Public Place, W/ Force",37.76853738566884,-122.4156137824238
2020-01-18 05:13:00,Robbery,"Robbery, Att., Street or Public Place, W/ Force",37.77702641978903,-122.41261666820428
2019-10-16 00:00:00,Robbery,"Robbery, Street or Public Place, W/ Knife",37.77802075980921,-122.42152069939276
2020-02-11 17:00:00,Vandalism,"Vehicle, Tampering",37.8034926885225,-122.44527037912071
2020-01-31 15:49:00,Robbery,"Robbery, Att., Bank, W/ Force",37.7893632771505,-122.40374684787704
2019-10-18 12:05:00,Robbery,"Robbery, Att., W/ Force",37.72636351499842,-122.38081711314344
2019-01-27 23:44:00,Robbery,"Shoplifting, Force against Agent",37.73405049602901,-122.49044354601376
2019-06-29 00:52:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.76088893209152,-122.4350007026991
2020-02-20 01:48:00,Robbery,"Shoplifting, Force against Agent",37.7528356110411,-122.38775628177876
2019-10-31 21:55:00,Robbery,"Robbery, W/ Gun",37.72894233235676,-122.37854175176108
2020-02-09 11:00:00,Robbery,"Robbery, Att., W/ Other Weapon",37.77210439167875,-122.40750194432596
2020-04-15 21:15:00,Robbery,"Robbery, W/ Other Weapon",37.78589292711297,-122.41214750780264
2020-04-05 18:05:00,Robbery,"Robbery, W/ Force",37.78759652594219,-122.42514096435798
2019-12-05 16:30:00,Robbery,"Shoplifting, Force against Agent",37.79762756115917,-122.4086188468051
2019-09-26 14:21:00,Robbery,"Robbery, Att., Street or Public Place, W/ Knife",37.76817786907554,-122.41073071858334
2019-11-07 18:33:00,Robbery,"Robbery, W/ Knife",37.78117721773047,-122.41169993118794
2019-12-28 18:00:00,Vandalism,"Vehicle, Tampering",37.75320105940191,-122.50004486668902
2019-10-26 15:30:00,Robbery,"Robbery, W/ Force",37.72943016515326,-122.41200005706244
2019-07-23 19:06:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.76817786907554,-122.41073071858334
2019-07-20 08:25:00,Robbery,"Robbery, W/ Force",37.78289412114938,-122.42081700428416
2020-03-13 14:25:00,Robbery,"Shoplifting, Force against Agent",37.78640961281089,-122.40803623744476
2020-01-15 02:15:00,Robbery,"Robbery, W/ Force",37.78537597388642,-122.41625970692009
2020-02-17 18:29:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.79945571124219,-122.40184382598945
2019-09-13 19:55:00,Robbery,"Robbery, W/ Force",37.72547564939949,-122.39424349422065
2019-09-24 20:05:00,Robbery,"Robbery, Chain Store, W/ Force",37.78574398866823,-122.4058310124795
2019-07-04 00:03:00,Robbery,"Robbery, W/ Force",37.78674761767845,-122.40534607993492
2019-10-29 18:30:00,Robbery,"Robbery, W/ Force",37.75543693568604,-122.41874757531652
2020-03-06 12:50:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.7751608100771,-122.40363551943442
2019-12-06 13:00:00,Robbery,"Robbery, W/ Knife",37.71420948273576,-122.43617646639476
2019-12-28 07:50:00,Robbery,"Shoplifting, Force against Agent",37.77375969975922,-122.40851633190512
2019-07-30 22:06:00,Robbery,"Robbery, Att., W/ Gun",37.71319592323434,-122.4454582966429
2018-10-14 10:22:00,Robbery,"Robbery, Chain Store, W/ Force",37.78144749392477,-122.41714561338313
2020-01-30 15:14:00,Robbery,"Robbery, W/ Other Weapon",37.78377752229813,-122.41761857247508
2019-07-12 16:58:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.74897104640288,-122.40562695301615
2019-08-23 17:40:00,Robbery,"Robbery, Att., Street or Public Place, W/ Gun",37.7200241274928,-122.45919843812824
2019-09-05 17:07:00,Robbery,"Robbery, W/ Force",37.78202426616839,-122.40115971954746
2020-02-23 16:00:00,Robbery,"Robbery, Att., W/ Force",37.76088893209152,-122.4350007026991
2019-10-26 17:30:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.77034734336754,-122.41374961166352
2019-07-03 14:37:00,Robbery,"Robbery, W/ Force",37.75306383100558,-122.40533110489056
2020-01-21 14:54:00,Robbery,"Robbery, W/ Force",37.78328785199654,-122.40895216005931
2019-10-05 22:19:00,Robbery,"Robbery, W/ Force",37.78589290013101,-122.41973873477666
2019-11-02 23:25:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.736686282580905,-122.39568562829405
2020-04-29 17:49:00,Robbery,"Robbery, W/ Force",37.791326532588194,-122.39957203000154
2020-02-14 12:59:00,Robbery,"Robbery, Comml. Establ. W/ Weapon",37.76560583760297,-122.41048669029504
2020-04-12 11:10:00,Robbery,"Robbery, W/ Knife",37.753836586731786,-122.4185939462998
2019-11-18 10:30:00,Robbery,"Robbery, W/ Force",37.73479774509006,-122.47263140829172
2019-06-19 16:36:00,Robbery,"Robbery, W/ Force",37.7121822436177,-122.44941575890914
2020-01-24 06:45:00,Robbery,"Robbery, W/ Force",37.77430889454504,-122.45837109983862
2019-12-24 18:25:00,Robbery,"Robbery, W/ Other Weapon",37.784908299430455,-122.40479506275996
2019-09-10 01:47:00,Robbery,"Robbery, W/ Force",37.73116430697736,-122.4192818756975
2019-12-08 15:00:00,Robbery,"Robbery, W/ Force",37.78610103879033,-122.41808809883916
2019-08-31 02:00:00,Robbery,"Robbery, W/ Knife",37.75793970427954,-122.38831553235394
2020-01-17 09:45:00,Robbery,"Robbery, W/ Gun",37.71116107664349,-122.3864519118922
2020-04-22 21:15:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.80046921742964,-122.43111529139097
2019-10-31 17:00:00,Robbery,"Robbery, W/ Gun",37.77507596005672,-122.51129492624534
2019-08-29 18:01:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.75704084829117,-122.39568379927464
2020-02-18 19:45:00,Robbery,"Robbery, Att., Street or Public Place, W/ Gun",37.777559629844944,-122.42142612556296
2020-02-14 13:44:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.7903218900193,-122.4075004964411
2019-10-25 10:52:00,Robbery,Carjacking with a Gun,37.72915975311489,-122.39241507518486
2020-02-18 18:30:00,Robbery,"Robbery, Att., W/ Knife",37.72072422316314,-122.44660865130832
2020-02-11 19:37:00,Robbery,"Robbery, W/ Force",37.78328785199654,-122.40895216005931
2019-11-13 09:25:00,Robbery,"Robbery, W/ Gun",37.73408161617108,-122.3794307451485
2019-10-11 05:45:00,Robbery,"Robbery, W/ Force",37.78325923532804,-122.40270815508224
2019-07-29 18:15:00,Robbery,"Shoplifting, Force against Agent",37.79383175241637,-122.40622048038075
2019-11-11 23:33:00,Robbery,"Robbery,  ATM, Knife",37.780470340397024,-122.4169476062052
2019-11-02 20:00:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.76088893209152,-122.4350007026991
2020-02-23 22:30:00,Robbery,"Robbery, W/ Gun",37.78092685442592,-122.41367636179726
2019-10-19 19:30:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.79101664809732,-122.39914859933208
2019-11-02 10:40:00,Robbery,"Robbery, Chain Store, W/ Force",37.78640961281089,-122.40803623744476
2019-11-18 20:00:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.733928362276274,-122.41691183070924
2019-10-06 18:00:00,Robbery,"Shoplifting, Force against Agent",37.78735926098589,-122.40822672700406
2020-03-05 08:38:00,Robbery,"Shoplifting, Force against Agent",37.7843492684367,-122.4093091807476
2019-10-23 12:40:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.75808875571136,-122.4280501867522
2019-11-08 16:11:00,Robbery,"Robbery, W/ Force",37.7843492684367,-122.4093091807476
2019-12-21 12:16:00,Robbery,"Robbery, Chain Store, W/ Force",37.72694991292525,-122.47603947349434
2020-03-12 05:05:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.79069395085125,-122.40719866123467
2019-09-09 17:49:00,Robbery,"Robbery, Chain Store, W/ Force",37.76088893209152,-122.4350007026991
2019-11-28 02:48:00,Robbery,"Robbery, W/ Other Weapon",37.74015348041543,-122.4358395774638
2019-08-14 15:23:00,Robbery,"Robbery, W/ Force",37.79097319051128,-122.41739133606868
2019-12-18 14:45:00,Robbery,"Robbery, Comml. Establ. W/ A Knife",37.778071866184376,-122.42490392101432
2020-01-18 12:40:00,Robbery,"Robbery, W/ Force",37.79072193376572,-122.40433292406829
2019-11-13 02:30:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.764866452251816,-122.44976971472344
2019-08-19 21:26:00,Robbery,"Robbery, W/ Force",37.73401387137356,-122.39096789139202
2020-04-13 09:05:00,Robbery,"Robbery, Street or Public Place, W/ Knife",37.76564119009805,-122.47292273064603
2019-06-30 18:10:00,Robbery,"Shoplifting, Force against Agent",37.730318019697776,-122.40470639531522
2018-01-11 17:00:00,Robbery,"Robbery, W/ Knife",37.75220444116967,-122.4190175437401
2019-11-27 14:06:00,Robbery,"Robbery, W/ Force",37.78049625961115,-122.43214039079034
2019-10-08 00:30:00,Robbery,"Robbery, W/ Force",37.73145193300145,-122.41305327917752
2020-02-10 23:02:00,Robbery,"Robbery, W/ Force",37.78816949584811,-122.4117554942609
2020-01-01 18:50:00,Robbery,"Shoplifting, Force against Agent",37.78640961281089,-122.40803623744476
2019-09-20 02:00:00,Robbery,"Robbery, Street or Public Place, W/ Knife",37.76772916992431,-122.42896877346168
2020-02-02 15:18:00,Robbery,"Robbery, Att., W/ Force",37.77205206601267,-122.41067849395364
2020-03-16 16:43:00,Robbery,"Shoplifting, Force against Agent",37.793379703937966,-122.4061294844994
2019-06-26 01:15:00,Robbery,"Robbery, W/ Gun",37.77885092723128,-122.43004726647476
2019-09-22 02:00:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.80748251193778,-122.41397500878728
2020-03-22 22:00:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.78503028396464,-122.4004684855585
2019-09-11 07:13:00,Robbery,"Robbery, Chain Store, W/ Force",37.70880633652071,-122.45266472219632
2020-03-16 04:50:00,Robbery,"Robbery, W/ Gun",37.75883023119484,-122.41577929903444
2019-08-17 00:05:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.7970645895764,-122.4055129367436
2020-01-01 20:01:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.787453843203366,-122.41499542426826
2019-10-28 13:00:00,Robbery,"Robbery, W/ Knife",37.762034000850846,-122.41607798747276
2019-12-15 14:30:00,Robbery,"Robbery, W/ Force",37.74019196645599,-122.37684733677168
2019-11-04 17:31:00,Robbery,"Robbery, Att., W/ Force",37.72018168292168,-122.40159992556433
2018-12-20 20:00:00,Robbery,"Robbery, W/ Gun",37.79323049132005,-122.3931813328012
2019-08-28 09:40:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.727114662013896,-122.40558631007222
2020-02-04 21:45:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.71490467184034,-122.45607200031048
2019-12-01 16:30:00,Vandalism,"Vehicle, Tampering",37.74129736560071,-122.38714331320446
2020-03-07 12:15:00,Robbery,"Robbery, W/ Force",37.7807205378917,-122.5078918793236
2019-10-27 23:00:00,Robbery,"Robbery, Att., Street or Public Place, W/ Gun",37.72977664956622,-122.4055891863448
2019-09-13 19:00:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.76505133632968,-122.41966897380142
2020-02-20 13:18:00,Robbery,"Robbery, Att., Street or Public Place, W/ Gun",37.777559629844944,-122.42142612556296
2019-11-20 20:35:00,Robbery,"Robbery, W/ Force",37.71457488772244,-122.4064769266772
2019-11-24 17:40:00,Robbery,"Robbery, W/ Gun",37.74615712680034,-122.38717421937967
2019-08-17 01:00:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.76827365252839,-122.4199815132408
2020-03-20 07:20:00,Vandalism,"Vehicle, Tampering",37.787966284910645,-122.41846502787442
2019-08-07 15:56:00,Robbery,"Robbery, W/ Force",37.76613251969047,-122.40172051632892
2019-12-30 18:20:00,Robbery,"Robbery, W/ Force",37.70994690217588,-122.41934779895824
2020-03-09 10:38:00,Robbery,"Robbery, W/ Force",37.78016202513452,-122.40769141596378
2019-11-05 06:30:00,Robbery,Carjacking with a Dangerous Weapon,37.76979784988983,-122.44857881825683
2019-09-01 16:11:00,Robbery,"Shoplifting, Force against Agent",37.74110763100082,-122.38847589500467
2019-07-06 16:11:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.78092685442592,-122.41367636179726
2019-09-25 00:00:00,Robbery,"Robbery, W/ Force",37.78754813874876,-122.42175810558996
2019-10-01 13:00:00,Robbery,"Robbery, W/ Gun",37.71160893098221,-122.39906445211346
2019-12-05 12:51:00,Robbery,"Robbery, W/ Force",37.7893326515924,-122.39703479662292
2019-11-14 19:20:00,Robbery,"Robbery, W/ Force",37.78735926098589,-122.40822672700406
2020-02-03 07:00:00,Robbery,"Robbery, Att., W/ Other Weapon",37.73985319897475,-122.39126842523832
2019-12-06 06:49:00,Robbery,"Robbery, W/ Force",37.786615346301794,-122.40639887891692
2020-02-16 00:30:00,Robbery,"Robbery, Residence, W/ Force",37.721837490774405,-122.45920421560416
2020-01-08 15:40:00,Robbery,"Robbery, W/ Force",37.76945612769652,-122.42912798697296
2020-04-06 05:30:00,Robbery,"Robbery, W/ Force",37.79025429821475,-122.41555908738222
2020-05-12 21:35:00,Robbery,"Robbery, W/ Force",37.78992622888631,-122.39427622920932
2020-02-03 10:55:00,Robbery,"Robbery, Att., W/ Other Weapon",37.78745049797145,-122.4005030970072
2019-09-21 00:20:00,Robbery,"Robbery, Att., W/ Other Weapon",37.74647414558704,-122.40521396007648
2019-01-07 17:14:00,Robbery,"Robbery, W/ Force",37.71191455546749,-122.41600028103292
2019-08-19 23:40:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.805618478961165,-122.41360416993442
2020-02-27 13:40:00,Robbery,"Robbery, W/ Force",37.78978278113182,-122.40420819360396
2019-08-20 22:19:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.75117875536422,-122.39640760368722
2020-03-12 14:25:00,Robbery,"Shoplifting, Force against Agent",37.7889062829483,-122.43383965518828
2020-04-29 14:40:00,Vandalism,"Vehicle, Tampering",37.77205206601267,-122.41067849395364
2019-12-01 18:55:00,Robbery,"Robbery, W/ Knife",37.740891974182375,-122.46582902531254
2019-12-14 14:28:00,Robbery,"Robbery, W/ Force",37.7149083447112,-122.45904613608676
2019-09-03 12:00:00,Robbery,"Robbery, W/ Other Weapon",37.78572237231274,-122.45325549409282
2019-12-07 05:33:00,Robbery,"Robbery, W/ Force",37.76505133632968,-122.41966897380142
2020-01-26 16:30:00,Robbery,"Robbery, Att., W/ Force",37.80199486194488,-122.41961397441789
2019-10-18 00:28:00,Robbery,"Robbery, W/ Force",37.72403561263169,-122.40210839224032
2019-08-08 20:15:00,Robbery,"Robbery, W/ Force",37.730975617325,-122.40608597505523
2019-07-29 14:45:00,Robbery,"Robbery, Street or Public Place, W/ Other Weapon",37.72948884585572,-122.3813991223975
2020-01-06 08:50:00,Robbery,"Robbery, W/ Force",37.7178761514803,-122.4716321803948
2020-02-24 14:00:00,Vandalism,"Vehicle, Tampering",37.78745518601511,-122.39117965917616
2019-09-08 22:10:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.772315845350185,-122.42880210298868
2019-08-20 01:45:00,Robbery,Carjacking with a Gun,37.7160869851702,-122.38897780416126
2020-01-31 15:49:00,Robbery,"Robbery, Att., Bank, W/ Force",37.7893632771505,-122.40374684787704
2020-02-17 02:11:00,Robbery,"Robbery, W/ Force",37.763429272147256,-122.41951273794947
2019-01-12 21:45:00,Robbery,"Robbery, Att., W/ Force",37.7216263832285,-122.43864176135718
2019-08-26 10:42:00,Vandalism,"Vehicle, Tampering",37.781587665481965,-122.40061307317757
2019-10-28 18:09:00,Robbery,"Robbery, Att., W/ Force",37.72018168292168,-122.40159992556433
2019-12-25 21:30:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.71131669257075,-122.42224083209324
2019-10-28 16:40:00,Robbery,"Robbery, Att., W/ Other Weapon",37.78674761767845,-122.40534607993492
2020-04-28 14:52:00,Robbery,"Robbery, Chain Store, W/ Gun",37.7684733901082,-122.40582756374104
2019-12-20 04:07:00,Robbery,"Robbery, Chain Store, W/ Other Weapon",37.74110763100082,-122.38847589500467
2019-07-26 20:07:00,Robbery,"Robbery, W/ Other Weapon",37.763187800944834,-122.40730484858472
2019-08-08 00:30:00,Robbery,"Robbery, Att., W/ Force",37.77210825726729,-122.430433919088
2019-12-08 19:20:00,Robbery,"Shoplifting, Force against Agent",37.78640961281089,-122.40803623744476
2019-10-07 00:39:00,Robbery,"Robbery, W/ Force",37.75285240350464,-122.40818896891844
2020-01-12 01:45:00,Robbery,"Robbery, W/ Force",37.798222970428206,-122.40386301890015
2020-04-03 17:33:00,Robbery,"Robbery, W/ Other Weapon",37.7848662445387,-122.41278212939852
2020-01-27 20:00:00,Robbery,"Robbery, W/ Knife",37.78516721373892,-122.4179014113026
2020-02-11 15:50:00,Robbery,"Robbery, Att., Street or Public Place, W/ Gun",37.77385630397913,-122.40528580238283
2019-11-12 21:44:00,Robbery,"Robbery, W/ Other Weapon",37.76209916032053,-122.41499861820772
2019-10-16 00:30:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.7875680237141,-122.40658988465438
2019-12-29 18:50:00,Robbery,"Robbery, W/ Gun",37.7358032525956,-122.38342544658872
2020-01-02 22:42:00,Robbery,"Robbery, Att., W/ Other Weapon",37.77250281646585,-122.42261969178954
2020-02-16 02:10:00,Robbery,"Robbery, Street or Public Place, W/ Knife",37.788222699672026,-122.42021043633936
2020-01-26 17:45:00,Robbery,"Shoplifting, Force against Agent",37.78869399111178,-122.40522117345618
2019-07-02 10:40:00,Robbery,"Robbery, Att., Street or Public Place, W/ Force",37.76489750678093,-122.40063332132424
2020-03-05 14:50:00,Robbery,Carjacking with a Gun,37.77250653484488,-122.3939397680578
2019-07-22 17:10:00,Robbery,"Robbery, Att., Street or Public Place, W/ Force",37.78202426616839,-122.40115971954746
2019-07-20 00:00:00,Robbery,"Robbery, W/ Other Weapon",37.78764184761752,-122.40343080114776
2019-10-14 23:14:00,Robbery,"Robbery, Att., W/ Other Weapon",37.74836226242877,-122.42934650028012
2019-07-05 20:45:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.77499194694682,-122.4377987481988
2020-03-23 21:50:00,Robbery,"Robbery, Att., W/ Force",37.7814979983372,-122.3998022036662
2019-06-30 21:00:00,Robbery,"Robbery, Street or Public Place, W/ Knife",37.76305083908165,-122.41947628865915
2020-02-10 09:10:00,Robbery,"Shoplifting, Force against Agent",37.7868683661603,-122.42330825256188
2019-09-11 07:00:00,Vandalism,"Vehicle, Tampering",37.80476321159557,-122.40517353802808
2020-03-28 16:05:00,Robbery,"Robbery, Att., Chain Store, W/ Force",37.80748251193778,-122.41397500878728
2019-09-14 02:27:00,Robbery,"Robbery, W/ Gun",37.74900475797436,-122.38745631162011
2019-06-28 21:47:00,Robbery,"Shoplifting, Force against Agent",37.7301646131596,-122.39897045921349
2020-02-11 14:20:00,Robbery,"Shoplifting, Force against Agent",37.78640961281089,-122.40803623744476
2019-08-11 01:00:00,Robbery,"Robbery, W/ Force",37.78808218625765,-122.41005693097291
2019-11-03 22:00:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.75230597782659,-122.41735781829728
2019-09-28 02:40:00,Robbery,"Robbery, Street or Public Place, W/ Other Weapon",37.78435505539235,-122.4329142491479
2020-02-13 17:45:00,Robbery,"Robbery, W/ Force",37.72953192616946,-122.41422537574184
2020-02-05 21:05:00,Robbery,"Robbery, W/ Force",37.752684887265225,-122.41096266273816
2019-11-09 14:00:00,Robbery,"Robbery, W/ Force",37.79317830078829,-122.40772718761984
2019-12-31 14:16:00,Robbery,"Robbery, W/ Force",37.78392473449428,-122.42777887211062
2019-10-22 10:45:00,Robbery,"Robbery, W/ Force",37.75235171503818,-122.44598442613956
2019-09-21 21:30:00,Robbery,"Robbery, W/ Other Weapon",37.79502734453366,-122.42158275659315
2019-07-11 01:00:00,Robbery,"Robbery, Att., Service Station, W/ Gun",37.765183133520345,-122.41748659732669
2019-09-21 04:16:00,Robbery,"Robbery, W/ Gun",37.78743816465099,-122.4454021982152
2020-02-21 16:17:00,Robbery,"Shoplifting, Force against Agent",37.750494923779776,-122.43400651874828
2019-11-07 17:00:00,Robbery,"Robbery, W/ Force",37.72127745117722,-122.4020564730272
2020-02-15 17:17:00,Robbery,"Robbery, Att., Street or Public Place, W/ Force",37.730318019697776,-122.40470639531522
2019-10-10 08:05:00,Robbery,"Robbery, Chain Store, W/ Force",37.78976259679856,-122.3975744697393
2020-01-30 08:43:00,Robbery,"Shoplifting, Force against Agent",37.78890961112855,-122.41865587356024
2019-11-23 08:05:00,Robbery,"Robbery, W/ Force",37.71317204751873,-122.45902443670003
2020-01-24 11:35:00,Robbery,"Shoplifting, Force against Agent",37.76607460663705,-122.40268495805265
2019-07-10 08:30:00,Robbery,"Robbery, Chain Store, W/ Other Weapon",37.75300402962228,-122.40633623830558
2019-09-04 12:25:00,Robbery,"Robbery, W/ Gun",37.71118857209046,-122.40365010867636
2019-12-24 13:00:00,Robbery,"Robbery, Chain Store, W/ Force",37.77601659060897,-122.44477989251511
2019-10-29 11:15:00,Robbery,"Robbery, Residence, W/ Force",37.77944033373502,-122.40443125222772
2019-08-29 16:40:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.80569594262971,-122.40535724201465
2019-07-02 19:00:00,Robbery,"Robbery, W/ Force",37.78496025858664,-122.41954785498712
2020-03-17 00:04:00,Robbery,"Robbery, Att., Street or Public Place, W/ Force",37.77039934904093,-122.46010759360802
2019-12-22 02:20:00,Robbery,"Robbery, W/ Force",37.74736631166639,-122.40510135842212
2019-10-03 18:40:00,Robbery,"Robbery, W/ Force",37.73125509599642,-122.40947816712492
2019-07-12 03:18:00,Robbery,"Robbery, W/ Force",37.72523511065475,-122.40260041241012
2020-02-14 07:53:00,Robbery,"Robbery, Att., Chain Store, W/ Force",37.74243743572926,-122.48962023576368
2019-08-18 02:00:00,Robbery,"Robbery,  ATM, Force, Att.",37.77580068534641,-122.4141732061619
2019-08-29 17:30:00,Robbery,"Shoplifting, Force against Agent",37.78735926098589,-122.40822672700406
2020-03-29 03:50:00,Robbery,Carjacking with Bodily Force,37.73911266036485,-122.3891134107144
2019-06-29 12:30:00,Robbery,"Robbery, W/ Gun",37.790968609726725,-122.40238040320416
2020-04-27 09:56:00,Robbery,"Robbery, Chain Store, W/ Force",37.78047584941034,-122.47616919036903
2020-01-20 20:30:00,Robbery,"Robbery, Att., W/ Force",37.761967527761925,-122.41717893750248
2020-02-08 18:30:00,Robbery,"Robbery, W/ Force",37.7875680237141,-122.40658988465438
2019-11-04 07:42:00,Robbery,"Robbery, W/ Force",37.7816542606277,-122.41550518013352
2020-04-08 16:30:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.7903218900193,-122.4075004964411
2020-02-17 18:30:00,Robbery,"Robbery, W/ Force",37.73367501603134,-122.42639116629012
2020-03-25 22:35:00,Robbery,"Robbery, W/ Force",37.7204499957522,-122.48301534194144
2020-03-08 23:00:00,Vandalism,"Vehicle, Tampering",37.76860219420493,-122.41454007204756
2020-01-25 01:00:00,Robbery,"Robbery, W/ Force",37.7602353540718,-122.41920604493744
2020-02-09 01:45:00,Robbery,"Robbery, Att., Street or Public Place, W/ Force",37.7602353540718,-122.41920604493744
2020-03-23 13:00:00,Robbery,"Robbery, Comml. Establ. W/ Weapon",37.76505133632968,-122.41966897380142
2020-04-21 06:00:00,Robbery,"Robbery, Street or Public Place, W/ Other Weapon",37.80130371865117,-122.42453832626389
2019-06-23 10:30:00,Robbery,"Shoplifting, Force against Agent",37.784560141211806,-122.40733704162238
2020-02-15 14:45:00,Robbery,"Shoplifting, Force against Agent",37.78640961281089,-122.40803623744476
2019-07-08 01:05:00,Robbery,"Robbery, W/ Other Weapon",37.74176048779341,-122.42236646065211
2019-10-07 04:30:00,Robbery,"Robbery, W/ Gun",37.72716838925669,-122.43680549380603
2020-02-19 20:34:00,Robbery,"Robbery, Chain Store, W/ Knife",37.7868683661603,-122.42330825256188
2019-10-19 18:10:00,Robbery,"Robbery, Street or Public Place, W/ Other Weapon",37.784560141211806,-122.40733704162238
2020-04-20 10:50:00,Robbery,"Robbery, W/ Force",37.76491737717617,-122.42188644715362
